  [2022-04-01 11:28:12,021], , [HikariPool-1 housekeeper], patient-registration-service, WARN  HikariPool run | HikariPool-1 - Thread starvation or clock leap detected (housekeeper delta=16h47m28s844ms584µs300ns).
  [2022-04-01 12:18:43,961], , [RMI TCP Connection(17)-127.0.0.1], patient-registration-service, INFO  HikariDataSource close | HikariPool-1 - Shutdown initiated...
  [2022-04-01 12:18:43,968], , [RMI TCP Connection(17)-127.0.0.1], patient-registration-service, INFO  HikariDataSource close | HikariPool-1 - Shutdown completed.
  [2022-04-01 12:18:43,973], , [RMI TCP Connection(17)-127.0.0.1], patient-registration-service, INFO  Http11NioProtocol log | Pausing ProtocolHandler ["http-nio-7075"]
  [2022-04-01 12:18:44,011], , [RMI TCP Connection(17)-127.0.0.1], patient-registration-service, INFO  StandardService log | Stopping service [Tomcat]
  [2022-04-01 12:18:44,035], , [RMI TCP Connection(17)-127.0.0.1], patient-registration-service, INFO  [/patient/v1] log | Destroying Spring FrameworkServlet 'dispatcherServlet'
  [2022-04-01 12:18:44,057], , [RMI TCP Connection(17)-127.0.0.1], patient-registration-service, INFO  Http11NioProtocol log | Stopping ProtocolHandler ["http-nio-7075"]
  [2022-04-01 12:18:44,087], , [RMI TCP Connection(17)-127.0.0.1], patient-registration-service, INFO  Http11NioProtocol log | Destroying ProtocolHandler ["http-nio-7075"]
  [2022-04-01 12:35:32,242], , [restartedMain], patient-registration-service, INFO  DevToolsPropertyDefaultsPostProcessor logTo | Devtools property defaults active! Set 'spring.devtools.add-properties' to 'false' to disable
  [2022-04-01 12:35:32,640], , [restartedMain], patient-registration-service, INFO  PostProcessorRegistrationDelegate$BeanPostProcessorChecker postProcessAfterInitialization | Bean 'org.springframework.cloud.autoconfigure.ConfigurationPropertiesRebinderAutoConfiguration' of type [org.springframework.cloud.autoconfigure.ConfigurationPropertiesRebinderAutoConfiguration$$EnhancerBySpringCGLIB$$63b14dcf] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
  [2022-04-01 12:35:33,157], , [restartedMain], patient-registration-service, INFO  ConfigServicePropertySourceLocator getRemoteEnvironment | Fetching config from server at : http://172.30.151.100:51000/config
  [2022-04-01 12:35:34,022], , [restartedMain], patient-registration-service, INFO  ConfigServicePropertySourceLocator log | Located environment: name=patient-registration-service, profiles=[dev], label=1.0.0, version=204, state=null
  [2022-04-01 12:35:34,024], , [restartedMain], patient-registration-service, INFO  PropertySourceBootstrapConfiguration initialize | Located property source: CompositePropertySource {name='configService', propertySources=[MapPropertySource {name='configClient'}, MapPropertySource {name='http://172.16.11.166/telemed-ivv/branches/1.0.0/application-dev.properties'}]}
  [2022-04-01 12:35:34,153], , [restartedMain], patient-registration-service, INFO  PatientRegistrationApplication logStartupProfileInfo | The following profiles are active: dev
  [2022-04-01 12:35:36,481], , [restartedMain], patient-registration-service, INFO  RepositoryConfigurationDelegate registerRepositoriesIn | Bootstrapping Spring Data repositories in DEFAULT mode.
  [2022-04-01 12:35:36,845], , [restartedMain], patient-registration-service, INFO  RepositoryConfigurationDelegate registerRepositoriesIn | Finished Spring Data repository scanning in 337ms. Found 17 repository interfaces.
  [2022-04-01 12:35:37,404], , [restartedMain], patient-registration-service, INFO  GenericScope setSerializationId | BeanFactory id=2348081c-e788-3931-8fcd-d4942c02e696
  [2022-04-01 12:35:37,954], , [restartedMain], patient-registration-service, INFO  PostProcessorRegistrationDelegate$BeanPostProcessorChecker postProcessAfterInitialization | Bean 'org.springframework.transaction.annotation.ProxyTransactionManagementConfiguration' of type [org.springframework.transaction.annotation.ProxyTransactionManagementConfiguration$$EnhancerBySpringCGLIB$$47974ad2] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
  [2022-04-01 12:35:38,016], , [restartedMain], patient-registration-service, INFO  PostProcessorRegistrationDelegate$BeanPostProcessorChecker postProcessAfterInitialization | Bean 'org.springframework.cloud.autoconfigure.ConfigurationPropertiesRebinderAutoConfiguration' of type [org.springframework.cloud.autoconfigure.ConfigurationPropertiesRebinderAutoConfiguration$$EnhancerBySpringCGLIB$$63b14dcf] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
  [2022-04-01 12:35:39,568], , [restartedMain], patient-registration-service, INFO  TomcatWebServer initialize | Tomcat initialized with port(s): 7075 (http)
  [2022-04-01 12:35:39,604], , [restartedMain], patient-registration-service, INFO  Http11NioProtocol log | Initializing ProtocolHandler ["http-nio-7075"]
  [2022-04-01 12:35:39,638], , [restartedMain], patient-registration-service, INFO  StandardService log | Starting service [Tomcat]
  [2022-04-01 12:35:39,639], , [restartedMain], patient-registration-service, INFO  StandardEngine log | Starting Servlet engine: [Apache Tomcat/9.0.16]
  [2022-04-01 12:35:39,678], , [restartedMain], patient-registration-service, INFO  AprLifecycleListener log | The APR based Apache Tomcat Native library which allows optimal performance in production environments was not found on the java.library.path: [D:\Softwares\eclipse-jee-2020-12-R-win32-x86_64\eclipse\plugins\org.eclipse.justj.openjdk.hotspot.jre.full.win32.x86_64_15.0.1.v20201027-0507\jre\bin;C:\Windows\Sun\Java\bin;C:\Windows\system32;C:\Windows;D:/Softwares/eclipse-jee-2020-12-R-win32-x86_64/eclipse//plugins/org.eclipse.justj.openjdk.hotspot.jre.full.win32.x86_64_15.0.1.v20201027-0507/jre/bin/server;D:/Softwares/eclipse-jee-2020-12-R-win32-x86_64/eclipse//plugins/org.eclipse.justj.openjdk.hotspot.jre.full.win32.x86_64_15.0.1.v20201027-0507/jre/bin;C:\Program Files\Common Files\Oracle\Java\javapath;C:\Program Files (x86)\Common Files\Oracle\Java\javapath;C:\Windows\system32;C:\Windows;C:\Windows\System32\Wbem;C:\Windows\System32\WindowsPowerShell\v1.0\;C:\Windows\System32\OpenSSH\;C:\Program Files (x86)\CrSSL\bin;C:\Program Files\TortoiseSVN\bin;D:\Softwares\apache-maven-3.6.1\bin;C:\Program Files\TortoiseGit\bin;C:\Program Files\Git\cmd;C:\Program Files\Java\jdk1.8.0_201\bin;C:\Users\DELL\AppData\Local\Microsoft\WindowsApps;;D:\Softwares\eclipse-jee-2020-12-R-win32-x86_64\eclipse;;.]
  [2022-04-01 12:35:40,036], , [restartedMain], patient-registration-service, INFO  [/patient/v1] log | Initializing Spring embedded WebApplicationContext
  [2022-04-01 12:35:40,037], , [restartedMain], patient-registration-service, INFO  ContextLoader prepareWebApplicationContext | Root WebApplicationContext: initialization completed in 5866 ms
  [2022-04-01 12:35:42,264], , [restartedMain], patient-registration-service, INFO  HikariDataSource getConnection | HikariPool-1 - Starting...
  [2022-04-01 12:35:43,297], , [restartedMain], patient-registration-service, INFO  HikariDataSource getConnection | HikariPool-1 - Start completed.
  [2022-04-01 12:35:43,552], , [restartedMain], patient-registration-service, INFO  LogHelper logPersistenceUnitInformation | HHH000204: Processing PersistenceUnitInfo [
	name: default
	...]
  [2022-04-01 12:35:43,884], , [restartedMain], patient-registration-service, INFO  Version logVersion | HHH000412: Hibernate Core {5.3.7.Final}
  [2022-04-01 12:35:43,891], , [restartedMain], patient-registration-service, INFO  Environment <clinit> | HHH000206: hibernate.properties not found
  [2022-04-01 12:35:44,573], , [restartedMain], patient-registration-service, INFO  Version <clinit> | HCANN000001: Hibernate Commons Annotations {5.0.4.Final}
  [2022-04-01 12:35:45,118], , [restartedMain], patient-registration-service, INFO  Dialect <init> | HHH000400: Using dialect: org.hibernate.dialect.PostgreSQLDialect
  [2022-04-01 12:35:45,149], , [restartedMain], patient-registration-service, INFO  LobCreatorBuilderImpl makeLobCreatorBuilder | HHH000422: Disabling contextual LOB creation as connection was null
  [2022-04-01 12:35:45,161], , [restartedMain], patient-registration-service, INFO  BasicTypeRegistry register | HHH000270: Type registration [java.util.UUID] overrides previous : org.hibernate.type.UUIDBinaryType@662a0184
  [2022-04-01 12:35:53,962], , [restartedMain], patient-registration-service, INFO  LocalContainerEntityManagerFactoryBean buildNativeEntityManagerFactory | Initialized JPA EntityManagerFactory for persistence unit 'default'
  [2022-04-01 12:35:54,643], , [restartedMain], patient-registration-service, INFO  OptionalLiveReloadServer startServer | LiveReload server is running on port 35729
  [2022-04-01 12:35:56,012], , [restartedMain], patient-registration-service, INFO  QueryTranslatorFactoryInitiator initiateService | HHH000397: Using ASTQueryTranslatorFactory
  [2022-04-01 12:35:57,615], , [restartedMain], patient-registration-service, INFO  PatientLoggingAspect profileAllMethods | Start of CustomInterceptorAppConfig.restTemplate
  [2022-04-01 12:35:57,627], , [restartedMain], patient-registration-service, INFO  PatientLoggingAspect profileAllMethods | END of CustomInterceptorAppConfig.restTemplate
  [2022-04-01 12:35:57,627], , [restartedMain], patient-registration-service, INFO  PatientLoggingAspect profileAllMethods | Execution time of CustomInterceptorAppConfig.restTemplate :: 13 ms
  [2022-04-01 12:35:58,707], , [restartedMain], patient-registration-service, INFO  PatientLoggingAspect profileAllMethods | Start of CustomInterceptorAppConfig.corsConfigurationSource
  [2022-04-01 12:35:58,712], , [restartedMain], patient-registration-service, INFO  PatientLoggingAspect profileAllMethods | END of CustomInterceptorAppConfig.corsConfigurationSource
  [2022-04-01 12:35:58,713], , [restartedMain], patient-registration-service, INFO  PatientLoggingAspect profileAllMethods | Execution time of CustomInterceptorAppConfig.corsConfigurationSource :: 6 ms
  [2022-04-01 12:35:59,857], , [restartedMain], patient-registration-service, INFO  ThreadPoolTaskExecutor initialize | Initializing ExecutorService 'applicationTaskExecutor'
  [2022-04-01 12:36:00,161], , [restartedMain], patient-registration-service, INFO  PatientLoggingAspect profileAllMethods | Start of CustomInterceptorAppConfig.addInterceptors
  [2022-04-01 12:36:00,162], , [restartedMain], patient-registration-service, INFO  PatientLoggingAspect profileAllMethods | END of CustomInterceptorAppConfig.addInterceptors
  [2022-04-01 12:36:00,163], , [restartedMain], patient-registration-service, INFO  PatientLoggingAspect profileAllMethods | Execution time of CustomInterceptorAppConfig.addInterceptors :: 2 ms
  [2022-04-01 12:36:00,166], , [restartedMain], patient-registration-service, WARN  JpaBaseConfiguration$JpaWebConfiguration$JpaWebMvcConfiguration openEntityManagerInViewInterceptor | spring.jpa.open-in-view is enabled by default. Therefore, database queries may be performed during view rendering. Explicitly configure spring.jpa.open-in-view to disable this warning
  [2022-04-01 12:36:01,949], , [restartedMain], patient-registration-service, INFO  EndpointLinksResolver <init> | Exposing 2 endpoint(s) beneath base path '/actuator'
  [2022-04-01 12:36:02,098], , [restartedMain], patient-registration-service, INFO  Http11NioProtocol log | Starting ProtocolHandler ["http-nio-7075"]
  [2022-04-01 12:36:02,135], , [restartedMain], patient-registration-service, INFO  TomcatWebServer start | Tomcat started on port(s): 7075 (http) with context path '/patient/v1'
  [2022-04-01 12:36:02,140], , [restartedMain], patient-registration-service, INFO  PatientRegistrationApplication logStarted | Started PatientRegistrationApplication in 31.117 seconds (JVM running for 33.699)
  [2022-04-01 12:36:15,481], , [http-nio-7075-exec-2], patient-registration-service, INFO  [/patient/v1] log | Initializing Spring DispatcherServlet 'dispatcherServlet'
  [2022-04-01 12:36:15,481], , [http-nio-7075-exec-2], patient-registration-service, INFO  DispatcherServlet initServletBean | Initializing Servlet 'dispatcherServlet'
  [2022-04-01 12:36:15,522], , [http-nio-7075-exec-2], patient-registration-service, INFO  DispatcherServlet initServletBean | Completed initialization in 39 ms
b04e07c2849dd28c b04e07c2849dd28c [2022-04-01 12:36:15,559], , [http-nio-7075-exec-2], patient-registration-service, INFO  PatientLoggingAspect profileAllMethods | Start of CustomInterceptor.preHandle
b04e07c2849dd28c b04e07c2849dd28c [2022-04-01 12:36:15,566], , [http-nio-7075-exec-2], patient-registration-service, INFO  PatientLoggingAspect profileAllMethods | Start of TokenValidator.getUsernameFromToken
b04e07c2849dd28c b04e07c2849dd28c [2022-04-01 12:36:16,024], , [http-nio-7075-exec-2], patient-registration-service, INFO  PatientLoggingAspect profileAllMethods | END of TokenValidator.getUsernameFromToken
b04e07c2849dd28c b04e07c2849dd28c [2022-04-01 12:36:16,025], , [http-nio-7075-exec-2], patient-registration-service, INFO  PatientLoggingAspect profileAllMethods | Execution time of TokenValidator.getUsernameFromToken :: 459 ms
b04e07c2849dd28c b04e07c2849dd28c [2022-04-01 12:36:16,026], , [http-nio-7075-exec-2], patient-registration-service, INFO  PatientLoggingAspect profileAllMethods | Start of TokenValidator.getRoleFromToken
b04e07c2849dd28c b04e07c2849dd28c [2022-04-01 12:36:16,029], , [http-nio-7075-exec-2], patient-registration-service, INFO  PatientLoggingAspect profileAllMethods | END of TokenValidator.getRoleFromToken
b04e07c2849dd28c b04e07c2849dd28c [2022-04-01 12:36:16,029], , [http-nio-7075-exec-2], patient-registration-service, INFO  PatientLoggingAspect profileAllMethods | Execution time of TokenValidator.getRoleFromToken :: 3 ms
b04e07c2849dd28c b04e07c2849dd28c [2022-04-01 12:36:16,050], , [http-nio-7075-exec-2], patient-registration-service, INFO  PatientLoggingAspect profileAllMethods | Start of UserDTO.setRole
b04e07c2849dd28c b04e07c2849dd28c [2022-04-01 12:36:16,058], , [http-nio-7075-exec-2], patient-registration-service, INFO  PatientLoggingAspect profileAllMethods | END of UserDTO.setRole
b04e07c2849dd28c b04e07c2849dd28c [2022-04-01 12:36:16,060], , [http-nio-7075-exec-2], patient-registration-service, INFO  PatientLoggingAspect profileAllMethods | Execution time of UserDTO.setRole :: 10 ms
b04e07c2849dd28c b04e07c2849dd28c [2022-04-01 12:36:16,060], , [http-nio-7075-exec-2], patient-registration-service, INFO  PatientLoggingAspect profileAllMethods | Start of UserDTO.setUserName
b04e07c2849dd28c b04e07c2849dd28c [2022-04-01 12:36:16,062], , [http-nio-7075-exec-2], patient-registration-service, INFO  PatientLoggingAspect profileAllMethods | END of UserDTO.setUserName
b04e07c2849dd28c b04e07c2849dd28c [2022-04-01 12:36:16,062], , [http-nio-7075-exec-2], patient-registration-service, INFO  PatientLoggingAspect profileAllMethods | Execution time of UserDTO.setUserName :: 2 ms
b04e07c2849dd28c b04e07c2849dd28c [2022-04-01 12:36:16,062], , [http-nio-7075-exec-2], patient-registration-service, INFO  PatientLoggingAspect profileAllMethods | END of CustomInterceptor.preHandle
b04e07c2849dd28c b04e07c2849dd28c [2022-04-01 12:36:16,062], , [http-nio-7075-exec-2], patient-registration-service, INFO  PatientLoggingAspect profileAllMethods | Execution time of CustomInterceptor.preHandle :: 503 ms
b04e07c2849dd28c b04e07c2849dd28c [2022-04-01 12:36:16,152], 0:0:0:0:0:0:0:1, [http-nio-7075-exec-2], patient-registration-service, INFO  PatientLoggingAspect profileAllMethods | Start of PatientModificationController.getPatientDetailsByMobNo
b04e07c2849dd28c b04e07c2849dd28c [2022-04-01 12:36:16,162], 0:0:0:0:0:0:0:1, [http-nio-7075-exec-2], patient-registration-service, INFO  PatientModificationController getPatientDetailsByMobNo | Get Patient Details By Mobile Number Request Received
b04e07c2849dd28c b04e07c2849dd28c [2022-04-01 12:36:16,163], 0:0:0:0:0:0:0:1, [http-nio-7075-exec-2], patient-registration-service, INFO  PatientLoggingAspect profileAllMethods | Start of PatientModificationServiceImpl.getPatientDetails
b04e07c2849dd28c b04e07c2849dd28c [2022-04-01 12:36:16,178], 0:0:0:0:0:0:0:1, [http-nio-7075-exec-2], patient-registration-service, INFO  PatientLoggingAspect profileAllMethods | Start of UserDTO.getRole
b04e07c2849dd28c b04e07c2849dd28c [2022-04-01 12:36:16,179], 0:0:0:0:0:0:0:1, [http-nio-7075-exec-2], patient-registration-service, INFO  PatientLoggingAspect profileAllMethods | END of UserDTO.getRole
b04e07c2849dd28c b04e07c2849dd28c [2022-04-01 12:36:16,180], 0:0:0:0:0:0:0:1, [http-nio-7075-exec-2], patient-registration-service, INFO  PatientLoggingAspect profileAllMethods | Execution time of UserDTO.getRole :: 1 ms
b04e07c2849dd28c b04e07c2849dd28c [2022-04-01 12:36:16,181], 0:0:0:0:0:0:0:1, [http-nio-7075-exec-2], patient-registration-service, INFO  PatientLoggingAspect profileAllMethods | Start of UserDTO.getUserName
b04e07c2849dd28c b04e07c2849dd28c [2022-04-01 12:36:16,181], 0:0:0:0:0:0:0:1, [http-nio-7075-exec-2], patient-registration-service, INFO  PatientLoggingAspect profileAllMethods | END of UserDTO.getUserName
b04e07c2849dd28c b04e07c2849dd28c [2022-04-01 12:36:16,182], 0:0:0:0:0:0:0:1, [http-nio-7075-exec-2], patient-registration-service, INFO  PatientLoggingAspect profileAllMethods | Execution time of UserDTO.getUserName :: 1 ms
b04e07c2849dd28c b04e07c2849dd28c [2022-04-01 12:36:16,191], 0:0:0:0:0:0:0:1, [http-nio-7075-exec-2], patient-registration-service, INFO  PatientLoggingAspect profileAllMethods | Start of PatientPersonalDetailsRepository.getPatientDetailsByMobOrName
b04e07c2849dd28c b04e07c2849dd28c [2022-04-01 12:36:16,560], 0:0:0:0:0:0:0:1, [http-nio-7075-exec-2], patient-registration-service, INFO  PatientLoggingAspect profileAllMethods | END of PatientPersonalDetailsRepository.getPatientDetailsByMobOrName
b04e07c2849dd28c b04e07c2849dd28c [2022-04-01 12:36:16,561], 0:0:0:0:0:0:0:1, [http-nio-7075-exec-2], patient-registration-service, INFO  PatientLoggingAspect profileAllMethods | Execution time of PatientPersonalDetailsRepository.getPatientDetailsByMobOrName :: 370 ms
b04e07c2849dd28c b04e07c2849dd28c [2022-04-01 12:36:16,562], 0:0:0:0:0:0:0:1, [http-nio-7075-exec-2], patient-registration-service, INFO  PatientModificationServiceImpl getPatientDetails | Get Patient Personal Details For: 98
b04e07c2849dd28c b04e07c2849dd28c [2022-04-01 12:36:16,564], 0:0:0:0:0:0:0:1, [http-nio-7075-exec-2], patient-registration-service, INFO  PatientModificationServiceImpl getPatientDetails | Get Patient Personal Details For: 98
b04e07c2849dd28c b04e07c2849dd28c [2022-04-01 12:36:16,564], 0:0:0:0:0:0:0:1, [http-nio-7075-exec-2], patient-registration-service, INFO  PatientModificationServiceImpl getPatientDetails | Get Patient Personal Details For: 98
b04e07c2849dd28c b04e07c2849dd28c [2022-04-01 12:36:16,564], 0:0:0:0:0:0:0:1, [http-nio-7075-exec-2], patient-registration-service, INFO  PatientModificationServiceImpl getPatientDetails | Get Patient Personal Details For: 98
b04e07c2849dd28c b04e07c2849dd28c [2022-04-01 12:36:16,565], 0:0:0:0:0:0:0:1, [http-nio-7075-exec-2], patient-registration-service, INFO  PatientModificationServiceImpl getPatientDetails | Get Patient Personal Details For: 98
b04e07c2849dd28c b04e07c2849dd28c [2022-04-01 12:36:16,565], 0:0:0:0:0:0:0:1, [http-nio-7075-exec-2], patient-registration-service, INFO  PatientModificationServiceImpl getPatientDetails | Get Patient Personal Details For: 98
b04e07c2849dd28c b04e07c2849dd28c [2022-04-01 12:36:16,567], 0:0:0:0:0:0:0:1, [http-nio-7075-exec-2], patient-registration-service, INFO  PatientModificationServiceImpl getPatientDetails | Get Patient Personal Details For: 98
b04e07c2849dd28c b04e07c2849dd28c [2022-04-01 12:36:16,567], 0:0:0:0:0:0:0:1, [http-nio-7075-exec-2], patient-registration-service, INFO  PatientModificationServiceImpl getPatientDetails | Get Patient Personal Details For: 98
b04e07c2849dd28c b04e07c2849dd28c [2022-04-01 12:36:16,567], 0:0:0:0:0:0:0:1, [http-nio-7075-exec-2], patient-registration-service, INFO  PatientModificationServiceImpl getPatientDetails | Get Patient Personal Details For: 98
b04e07c2849dd28c b04e07c2849dd28c [2022-04-01 12:36:16,567], 0:0:0:0:0:0:0:1, [http-nio-7075-exec-2], patient-registration-service, INFO  PatientModificationServiceImpl getPatientDetails | Get Patient Personal Details For: 98
b04e07c2849dd28c b04e07c2849dd28c [2022-04-01 12:36:16,568], 0:0:0:0:0:0:0:1, [http-nio-7075-exec-2], patient-registration-service, INFO  PatientModificationServiceImpl getPatientDetails | Get Patient Personal Details For: 98
b04e07c2849dd28c b04e07c2849dd28c [2022-04-01 12:36:16,569], 0:0:0:0:0:0:0:1, [http-nio-7075-exec-2], patient-registration-service, INFO  PatientModificationServiceImpl getPatientDetails | Get Patient Personal Details For: 98
b04e07c2849dd28c b04e07c2849dd28c [2022-04-01 12:36:16,569], 0:0:0:0:0:0:0:1, [http-nio-7075-exec-2], patient-registration-service, INFO  PatientModificationServiceImpl getPatientDetails | Get Patient Personal Details For: 98
b04e07c2849dd28c b04e07c2849dd28c [2022-04-01 12:36:16,571], 0:0:0:0:0:0:0:1, [http-nio-7075-exec-2], patient-registration-service, INFO  PatientModificationServiceImpl getPatientDetails | Get Patient Personal Details For: 98
b04e07c2849dd28c b04e07c2849dd28c [2022-04-01 12:36:16,573], 0:0:0:0:0:0:0:1, [http-nio-7075-exec-2], patient-registration-service, INFO  PatientModificationServiceImpl getPatientDetails |  Get All Detail For:98
b04e07c2849dd28c b04e07c2849dd28c [2022-04-01 12:36:16,574], 0:0:0:0:0:0:0:1, [http-nio-7075-exec-2], patient-registration-service, INFO  PatientLoggingAspect profileAllMethods | END of PatientModificationServiceImpl.getPatientDetails
b04e07c2849dd28c b04e07c2849dd28c [2022-04-01 12:36:16,574], 0:0:0:0:0:0:0:1, [http-nio-7075-exec-2], patient-registration-service, INFO  PatientLoggingAspect profileAllMethods | Execution time of PatientModificationServiceImpl.getPatientDetails :: 411 ms
b04e07c2849dd28c b04e07c2849dd28c [2022-04-01 12:36:16,575], 0:0:0:0:0:0:0:1, [http-nio-7075-exec-2], patient-registration-service, INFO  PatientLoggingAspect profileAllMethods | END of PatientModificationController.getPatientDetailsByMobNo
b04e07c2849dd28c b04e07c2849dd28c [2022-04-01 12:36:16,577], 0:0:0:0:0:0:0:1, [http-nio-7075-exec-2], patient-registration-service, INFO  PatientLoggingAspect profileAllMethods | Execution time of PatientModificationController.getPatientDetailsByMobNo :: 425 ms
b04e07c2849dd28c b04e07c2849dd28c [2022-04-01 12:36:16,668], 0:0:0:0:0:0:0:1, [http-nio-7075-exec-2], patient-registration-service, INFO  PatientLoggingAspect profileAllMethods | Start of CustomInterceptor.postHandle
b04e07c2849dd28c b04e07c2849dd28c [2022-04-01 12:36:16,669], 0:0:0:0:0:0:0:1, [http-nio-7075-exec-2], patient-registration-service, INFO  PatientLoggingAspect profileAllMethods | END of CustomInterceptor.postHandle
b04e07c2849dd28c b04e07c2849dd28c [2022-04-01 12:36:16,670], 0:0:0:0:0:0:0:1, [http-nio-7075-exec-2], patient-registration-service, INFO  PatientLoggingAspect profileAllMethods | Execution time of CustomInterceptor.postHandle :: 1 ms
b04e07c2849dd28c b04e07c2849dd28c [2022-04-01 12:36:16,676], 0:0:0:0:0:0:0:1, [http-nio-7075-exec-2], patient-registration-service, INFO  PatientLoggingAspect profileAllMethods | Start of CustomInterceptor.afterCompletion
b04e07c2849dd28c b04e07c2849dd28c [2022-04-01 12:36:16,678], 0:0:0:0:0:0:0:1, [http-nio-7075-exec-2], patient-registration-service, INFO  PatientLoggingAspect profileAllMethods | END of CustomInterceptor.afterCompletion
b04e07c2849dd28c b04e07c2849dd28c [2022-04-01 12:36:16,679], 0:0:0:0:0:0:0:1, [http-nio-7075-exec-2], patient-registration-service, INFO  PatientLoggingAspect profileAllMethods | Execution time of CustomInterceptor.afterCompletion :: 3 ms
7d5955397a267ac1 7d5955397a267ac1 [2022-04-01 12:36:51,750], , [http-nio-7075-exec-3], patient-registration-service, INFO  PatientLoggingAspect profileAllMethods | Start of CustomInterceptor.preHandle
7d5955397a267ac1 7d5955397a267ac1 [2022-04-01 12:36:51,751], , [http-nio-7075-exec-3], patient-registration-service, INFO  PatientLoggingAspect profileAllMethods | Start of TokenValidator.getUsernameFromToken
7d5955397a267ac1 7d5955397a267ac1 [2022-04-01 12:36:51,755], , [http-nio-7075-exec-3], patient-registration-service, INFO  PatientLoggingAspect profileAllMethods | END of TokenValidator.getUsernameFromToken
7d5955397a267ac1 7d5955397a267ac1 [2022-04-01 12:36:51,755], , [http-nio-7075-exec-3], patient-registration-service, INFO  PatientLoggingAspect profileAllMethods | Execution time of TokenValidator.getUsernameFromToken :: 4 ms
7d5955397a267ac1 7d5955397a267ac1 [2022-04-01 12:36:51,756], , [http-nio-7075-exec-3], patient-registration-service, INFO  PatientLoggingAspect profileAllMethods | Start of TokenValidator.getRoleFromToken
7d5955397a267ac1 7d5955397a267ac1 [2022-04-01 12:36:51,760], , [http-nio-7075-exec-3], patient-registration-service, INFO  PatientLoggingAspect profileAllMethods | END of TokenValidator.getRoleFromToken
7d5955397a267ac1 7d5955397a267ac1 [2022-04-01 12:36:51,761], , [http-nio-7075-exec-3], patient-registration-service, INFO  PatientLoggingAspect profileAllMethods | Execution time of TokenValidator.getRoleFromToken :: 5 ms
7d5955397a267ac1 7d5955397a267ac1 [2022-04-01 12:36:51,773], , [http-nio-7075-exec-3], patient-registration-service, INFO  PatientLoggingAspect profileAllMethods | Start of UserDTO.setRole
7d5955397a267ac1 7d5955397a267ac1 [2022-04-01 12:36:51,780], , [http-nio-7075-exec-3], patient-registration-service, INFO  PatientLoggingAspect profileAllMethods | END of UserDTO.setRole
7d5955397a267ac1 7d5955397a267ac1 [2022-04-01 12:36:51,781], , [http-nio-7075-exec-3], patient-registration-service, INFO  PatientLoggingAspect profileAllMethods | Execution time of UserDTO.setRole :: 8 ms
7d5955397a267ac1 7d5955397a267ac1 [2022-04-01 12:36:51,781], , [http-nio-7075-exec-3], patient-registration-service, INFO  PatientLoggingAspect profileAllMethods | Start of UserDTO.setUserName
7d5955397a267ac1 7d5955397a267ac1 [2022-04-01 12:36:51,782], , [http-nio-7075-exec-3], patient-registration-service, INFO  PatientLoggingAspect profileAllMethods | END of UserDTO.setUserName
7d5955397a267ac1 7d5955397a267ac1 [2022-04-01 12:36:51,783], , [http-nio-7075-exec-3], patient-registration-service, INFO  PatientLoggingAspect profileAllMethods | Execution time of UserDTO.setUserName :: 2 ms
7d5955397a267ac1 7d5955397a267ac1 [2022-04-01 12:36:51,783], , [http-nio-7075-exec-3], patient-registration-service, INFO  PatientLoggingAspect profileAllMethods | END of CustomInterceptor.preHandle
7d5955397a267ac1 7d5955397a267ac1 [2022-04-01 12:36:51,784], , [http-nio-7075-exec-3], patient-registration-service, INFO  PatientLoggingAspect profileAllMethods | Execution time of CustomInterceptor.preHandle :: 34 ms
7d5955397a267ac1 7d5955397a267ac1 [2022-04-01 12:36:51,786], 0:0:0:0:0:0:0:1, [http-nio-7075-exec-3], patient-registration-service, INFO  PatientLoggingAspect profileAllMethods | Start of PatientModificationController.getPatientDetailsByMobNo
7d5955397a267ac1 7d5955397a267ac1 [2022-04-01 12:36:51,787], 0:0:0:0:0:0:0:1, [http-nio-7075-exec-3], patient-registration-service, INFO  PatientModificationController getPatientDetailsByMobNo | Get Patient Details By Mobile Number Request Received
7d5955397a267ac1 7d5955397a267ac1 [2022-04-01 12:36:51,787], 0:0:0:0:0:0:0:1, [http-nio-7075-exec-3], patient-registration-service, INFO  PatientLoggingAspect profileAllMethods | Start of PatientModificationServiceImpl.getPatientDetails
7d5955397a267ac1 7d5955397a267ac1 [2022-04-01 12:36:51,788], 0:0:0:0:0:0:0:1, [http-nio-7075-exec-3], patient-registration-service, INFO  PatientLoggingAspect profileAllMethods | Start of UserDTO.getRole
7d5955397a267ac1 7d5955397a267ac1 [2022-04-01 12:36:51,789], 0:0:0:0:0:0:0:1, [http-nio-7075-exec-3], patient-registration-service, INFO  PatientLoggingAspect profileAllMethods | END of UserDTO.getRole
7d5955397a267ac1 7d5955397a267ac1 [2022-04-01 12:36:51,789], 0:0:0:0:0:0:0:1, [http-nio-7075-exec-3], patient-registration-service, INFO  PatientLoggingAspect profileAllMethods | Execution time of UserDTO.getRole :: 1 ms
